racerId,driverId,predicted_final_position
1061,817,5.04
1019,848,15.56
1003,8,4.3
1084,20,6.81
1096,20,5.66
1025,847,19.16
1054,8,2.67
1104,848,17.17
1059,817,3.53
1034,848,16.25
1067,830,16.84
1038,8,2.45
1080,817,5.52
1042,822,16.59
1054,1,13.74
1045,842,10.82
1072,822,17.42
1066,1,14.78
1085,1,11.75
1030,822,20.16
1067,8,3.58
1018,842,11.91
1071,20,6.73
1002,1,14.62
998,840,14.83
1021,20,6.97
1037,817,4.75
1095,1,15.5
1009,825,16.6
1007,839,18.69
1034,20,5.9
1071,817,5.94
1052,822,20.47
1033,839,20.41
1002,832,19.37
1079,847,16.01
1019,817,4.05
1110,832,18.85
1067,4,14.9
1024,840,12.92
1071,817,5.94
1060,822,16.7
1021,825,16.5
1100,1,16.29
1082,840,14.21
1004,815,18.52
1017,840,15.04
1024,20,6.2
1106,815,13.71
1000,4,18.78
1095,817,6.1
1033,8,2.86
1059,4,17.13
1005,844,14.99
1043,817,4.94
1110,840,15.13
1079,20,6.88
1000,20,4.71
1051,840,13.95
1081,4,16.96
1071,839,17.76
1028,8,2.74
1061,20,6.79
1061,840,13.49
1100,815,15.9
1041,20,14.8
1055,1,13.28
1075,825,15.77
1043,832,18.31
1028,1,16.43
1042,8,3.78
1054,854,21.49
1052,817,4.45
1061,4,12.83
1037,839,16.08
1026,841,25.91
1054,817,5.23
1055,841,29.56
1078,4,16.35
1070,817,7.64
1002,822,17.16
1006,1,15.3
1015,20,4.37
1072,852,15.49
1001,20,6.84
1029,8,4.71
1043,830,16.66
1069,852,15.39
1071,815,17.15
1030,817,5.8
1099,844,14.7
1027,154,12.93
1010,1,14.82
1077,822,21.95
1039,8,2.89
1011,817,5.19
1040,839,16.38
1022,154,12.44
1088,844,9.29
1011,832,18.15
1069,840,15.5
1063,844,13.54
1099,4,13.76
1054,4,17.09
1042,154,13.58
1013,807,17.68
1105,842,12.29
1081,817,5.23
1022,8,2.25
1000,20,4.71
1077,20,1.89
1095,815,12.42
1086,840,15.55
1083,4,16.2
1070,815,16.92
1079,4,17.11
1060,20,6.46
1066,4,15.87
1019,807,16.6
1025,817,5.24
1013,847,22.45
1007,844,14.77
1084,846,5.35
1044,8,2.76
1005,807,15.72
1089,830,10.94
1031,1,15.29
997,1,15.42
1020,817,5.2
1107,1,12.6
1105,822,22.42
1100,807,15.59
1080,815,16.61
1065,839,19.28
1075,822,22.2
1105,846,6.49
1001,844,15.74
1088,20,7.02
1106,815,13.71
1026,822,14.55
1037,815,13.83
1104,1,14.49
1028,822,14.71
1020,8,3.03
1070,830,15.49
1096,817,5.7
1013,844,12.9
1096,840,13.75
1021,822,19.55
1055,20,6.81
1053,844,9.34
1083,817,5.72
1093,847,17.78
1012,807,17.54
1001,825,14.72
1057,840,15.97
1062,846,6.07
1100,815,15.9
1020,832,17.73
1031,1,15.29
1000,840,15.5
1042,8,4.57
1011,1,13.33
1037,830,13.55
1063,815,12.59
1047,815,13.7
1026,817,5.6
1055,1,13.28
1013,9,31.12
1018,807,16.89
1065,817,6.72
1092,815,16.48
1047,841,24.64
1105,825,16.53
1043,826,15.65
998,828,6.89
1064,4,16.9
1063,847,14.47
1073,840,15.82
1024,8,2.7
1104,815,13.42
1081,1,14.13
1078,847,21.37
1057,840,15.97
1093,844,13.47
1084,825,15.84
1040,840,16.19
999,828,5.96
1026,8,3.18
1035,807,15.01
1006,825,16.76
1091,839,18.04
1095,846,6.74
1034,817,3.11
1007,4,15.74
1023,844,9.38
1058,4,16.94
1073,815,14.15
1104,807,17.26
1041,817,4.82
1110,815,15.42
1025,817,5.24
1099,830,11.67
1039,815,15.19
1042,1,14.19
1053,4,16.83
1091,840,13.23
1029,815,14.69
1029,847,18.68
1038,826,15.66
1065,841,30.14
1019,817,3.59
1104,832,18.2
1017,841,29.42
997,817,4.86
1093,842,12.53
1019,8,4.74
1017,817,6.97
1010,825,13.43
1008,830,17.76
1024,842,12.14
1036,8,2.3
1027,832,18.45
1110,807,15.01
999,807,15.54
1092,844,9.89
1036,840,12.17
1031,832,18.39
1030,8,2.74
1067,847,18.68
1083,822,20.79
1039,826,15.37
1102,825,12.95
1045,846,5.84
1093,815,12.99
1004,1,14.15
1015,832,17.11
1108,815,14.01
1006,815,15.19
1039,815,15.19
1002,4,16.56
1027,822,18.71
1044,8,4.55
1029,832,18.97
1032,849,2.21
1070,822,20.87
1080,854,20.22
1081,822,22.38
1001,154,12.2
1087,840,13.86
1086,4,13.73
1094,825,17.01
1010,8,4.44
1051,846,7.27
1027,840,15.84
1054,842,11.95
1076,4,16.54
1014,830,14.56
1032,830,14.99
1081,855,17.23
1051,1,14.23
998,828,6.89
1040,822,14.42
999,1,17.76
1025,20,6.94
1020,8,3.03
1079,825,16.93
1018,9,25.62
1062,847,19.39
1065,822,19.8
1055,839,15.64
1027,817,6.0
1042,832,17.99
1102,825,12.95
1009,838,6.1
1106,4,14.51
1019,830,16.45
1094,839,19.24
1001,1,14.8
1098,832,16.25
1052,842,9.78
1078,854,20.63
1034,154,13.37
1080,839,16.02
1000,822,17.63
1110,846,5.32
1026,815,12.68
1101,832,17.76
1037,847,23.27
1057,20,5.24
1039,830,15.6
1037,815,13.83
1046,847,18.23
1100,807,15.59
1069,830,15.21
1089,822,20.21
1017,154,13.48
1067,815,15.46
1025,807,14.26
1080,815,16.61
1060,840,15.86
1089,4,10.46
1046,822,20.08
1003,817,5.45
1040,8,4.59
1037,154,13.52
1047,842,11.58
1057,846,5.69
1075,825,15.77
997,4,17.97
1023,8,4.07
1032,20,7.12
1033,1,13.79
1004,154,11.97
1008,4,16.39
1016,832,21.57
1058,832,21.34
1073,839,17.26
1077,842,12.34
1025,825,13.84
1110,832,18.85
1016,844,8.95
1037,848,12.35
1011,840,15.92
998,8,4.04
1063,815,12.59
1091,1,14.41
1108,830,11.66
1032,154,14.16
1023,825,17.02
1084,844,9.22
1098,4,17.11
1022,807,16.15
1000,817,4.37
1018,847,44.76
1098,840,14.22
1066,4,15.87
1033,841,30.47
1030,815,13.27
1061,4,12.83
1078,846,5.98
1105,807,16.93
1016,815,13.31
1030,847,18.89
1062,4,17.19
1067,817,5.44
1054,1,13.74
1095,20,6.85
1018,841,30.6
1058,1,15.29
1058,846,7.67
1039,844,8.92
1025,1,14.36
1008,842,12.84
1086,4,13.73
1028,830,15.74
1074,839,19.59
1032,1,14.94
1001,825,14.72
1026,807,16.43
1031,20,5.52
1060,841,26.98
1091,817,5.02
1059,8,2.3
1054,832,18.29
1058,832,21.34
1001,815,16.23
1012,826,17.67
1079,840,15.51
1106,815,13.71
1019,832,19.71
1021,815,13.39
1023,20,6.8
1063,849,4.89
1033,154,14.03
1039,1,13.38
1010,842,12.54
1094,844,10.44
1105,807,16.93
1081,839,19.79
1104,832,18.2
1056,4,15.13
1073,20,7.33
1094,842,13.25
1069,817,6.37
1042,842,8.21
1098,832,16.25
1055,842,12.43
1057,847,21.23
1100,839,19.61
1025,830,15.76
1012,154,12.48
1043,841,27.47
1070,8,6.69
1091,20,5.98
1088,830,13.16
1085,832,18.03
1105,844,13.48
1077,825,14.87
1007,807,16.09
1007,8,6.43
1076,815,16.21
1086,840,15.55
998,822,15.93
1069,852,15.39
1000,840,15.5
1094,1,16.24
1055,854,20.41
1016,832,21.57
1020,8,4.35
1102,839,15.4
1008,807,15.9
1043,822,16.53
1084,815,16.01
998,1,14.62
1082,817,4.76
1023,826,17.31
1018,807,16.97
1043,825,16.3
1005,1,14.16
1034,817,3.11
1054,815,17.35
1015,20,4.37
1017,8,7.71
1016,817,5.62
1001,815,19.32
1051,8,5.57
1016,815,13.31
1029,825,12.76
1066,822,18.91
1054,830,15.72
1022,842,12.76
1012,1,13.73
1058,832,21.34
1037,846,5.07
1088,846,5.66
1027,842,12.52
1079,20,6.88
1041,832,19.14
1087,20,6.07
1085,830,11.32
1004,4,17.49
1091,832,17.29
1108,856,15.34
1007,830,15.58
1043,849,2.08
1095,847,15.28
1039,1,13.38
1073,842,8.5
1100,840,12.8
1046,842,12.7
1031,832,18.39
1098,1,16.53
1006,825,16.76
1058,4,16.94
1042,826,17.56
1027,807,15.44
1012,817,3.9
1041,20,6.59
1007,154,12.99
1008,817,5.6
1028,841,25.24
1073,847,19.95
1100,815,15.9
1093,830,12.33
1022,848,17.01
1087,1,14.94
1102,807,16.16
1059,844,14.43
1064,840,16.79
1044,832,17.38
1083,20,2.41
1089,847,16.19
1108,846,6.95
1036,815,17.09
1081,822,22.38
1053,830,12.9
1075,842,10.81
1027,847,19.02
1063,8,3.69
1004,842,13.67
1102,830,11.26
1106,822,23.17
1011,846,5.27
1071,839,17.76
1017,8,7.71
1044,822,21.89
1039,154,13.44
1001,1,14.8
1012,815,13.8
1063,839,17.25
1010,826,17.42
1073,4,16.67
1016,9,26.98
1027,815,15.2
1061,8,2.75
1006,1,15.3
1086,842,5.02
1001,154,12.2
1091,4,14.87
1024,8,3.64
1106,858,5.48
1089,840,15.92
1021,822,19.55
1083,1,15.21
1105,4,17.03
1100,844,15.51
1058,832,21.34
1028,20,7.17
1057,817,5.63
1099,832,16.11
1082,817,4.76
1009,4,16.44
1012,20,5.01
1053,20,12.11
1033,1,13.79
1106,815,13.71
1024,830,15.92
1047,848,12.78
1029,9,23.74
1077,822,21.95
1096,846,6.83
1022,815,14.53
1104,840,16.2
1031,822,18.06
1088,4,20.84
1065,832,17.7
1032,841,29.9
1064,20,6.85
1047,832,17.97
1104,1,14.49
1005,154,12.3
1041,1,14.44
1000,815,13.85
1055,1,13.28
1033,8,6.31
1082,840,14.21
1098,4,17.11
1045,817,5.46
1030,1,14.46
1078,815,17.19
1032,847,22.28
1002,8,6.47
1085,815,16.53
1030,20,5.43
1060,841,26.98
1080,817,5.52
1008,4,16.51
1087,832,15.34
1095,815,12.42
1091,1,14.41
1034,847,21.73
1028,848,12.15
1087,4,16.04
1030,817,5.8
1016,848,17.46
1057,1,15.33
1030,846,6.82
1006,8,6.14
1077,825,14.87
1043,1,14.06
1093,4,18.78
1087,832,15.34
1076,4,20.15
1022,815,14.53
1086,825,17.7
1001,830,15.76
1021,1,15.3
1034,822,21.63
1085,4,13.81
1106,815,13.71
1058,4,15.66
1040,154,13.5
1045,832,17.64
1004,840,15.2
1025,8,2.3
1089,839,18.21
1061,842,12.83
1054,841,30.33
1102,822,24.63
1080,822,21.88
1093,20,6.07
1054,815,17.35
1084,815,16.01
1023,822,16.43
1028,8,2.74
1073,853,6.97
1043,840,14.12
1052,844,8.74
1109,840,15.44
1019,807,16.6
1069,4,16.58
1060,822,16.7
1044,817,4.98
1075,4,16.11
1064,840,16.79
1005,822,16.42
1039,825,16.59
1045,841,25.21
1034,842,12.07
1011,815,12.84
1046,815,16.72
1078,1,15.43
1013,1,15.03
1018,822,16.89
1105,846,6.49
1073,852,14.36
1087,4,14.39
1062,817,4.95
1010,832,23.57
1017,9,26.98
1093,839,35.1
1069,4,16.58
1059,815,16.6
1037,20,7.08
1066,8,2.55
1054,20,6.72
1089,815,10.95
1055,822,20.03
1042,832,17.99
1086,4,16.95
1038,825,17.31
1038,8,2.45
1058,817,5.18
1014,815,13.12
1088,847,17.57
1061,1,14.12
1065,842,7.57
1004,8,6.61
1077,839,20.1
1085,817,4.95
1099,840,11.98
1030,807,15.19
1025,8,2.3
1105,4,17.03
1080,1,15.65
1078,832,15.29
1012,817,3.9
1016,840,15.36
1009,1,14.58
1064,839,16.9
1021,842,10.7
1106,840,14.39
1063,8,3.69
1108,840,14.47
1076,825,17.84
1032,1,13.64
1069,841,25.57
1057,832,16.8
1001,817,5.0
1056,815,13.46
1106,830,13.03
1060,841,26.98
1047,844,15.76
1056,840,16.86
1012,8,2.51
1021,815,13.39
1029,20,7.08
1102,839,15.4
1060,852,15.23
1056,1,15.32
1037,1,12.56
1041,849,2.07
1024,1,15.65
1059,20,5.93
1088,839,19.68
1033,817,5.23
1094,839,19.24
999,8,5.76
1032,832,17.61
1092,815,16.48
998,8,4.19
1101,825,14.73
1033,847,21.93
1054,832,18.29
998,844,14.95
1015,817,5.08
1041,830,17.1
1071,822,17.38
1000,817,4.37
1084,825,15.84
1040,20,6.91
1038,1,14.19
1057,842,4.18
1067,849,2.12
1098,807,17.71
1023,825,17.02
1015,832,17.11
1012,815,12.2
1040,1,14.87
1032,815,11.41
1047,20,7.0
1047,815,13.7
1020,1,14.37
1035,817,4.99
1031,822,18.06
1107,4,16.42
1020,1,14.37
1087,842,7.54
1106,832,20.67
1041,807,16.61
1035,20,9.04
1079,822,16.93
1040,830,16.47
1094,4,16.0
1010,815,13.32
1014,822,18.5
1102,822,24.63
1077,815,16.43
1082,20,9.01
1038,832,15.9
1106,825,17.07
1051,4,16.09
1091,4,9.93
1084,1,16.51
1056,8,3.79
1080,830,12.11
1029,8,8.36
1015,825,11.59
1027,841,25.52
1007,815,14.16
1041,848,12.32
1044,1,15.2
1033,839,20.41
1086,20,5.63
1073,849,2.78
1013,20,5.24
1065,840,13.84
1026,807,16.43
1080,830,12.11
1056,20,6.17
1045,1,15.29
1009,20,6.23
1010,825,13.43
1099,1,17.76
1005,8,7.33
1027,154,12.93
1070,1,16.25
1028,20,7.17
997,807,17.25
1033,1,13.79
1075,832,15.61
1091,822,20.62
1002,20,7.06
1084,822,42.33
1099,839,16.74
1042,832,17.99
1055,20,1.98
1094,839,19.24
1027,840,15.84
1026,847,18.47
1012,847,21.02
1006,840,15.38
1051,20,5.67
1074,825,12.52
1035,825,17.38
1029,832,18.97
1021,822,19.55
1040,826,15.69
1045,822,19.78
1082,4,11.38
1072,1,14.71
1037,8,4.25
1076,20,3.18
1073,854,18.43
1074,852,15.87
1088,832,18.36
1039,20,5.88
1082,839,15.0
1034,832,16.53
1107,1,16.55
1034,807,18.05
1080,822,21.88
1027,154,12.93
1003,20,5.67
1051,841,25.9
1102,815,15.48
1033,841,30.47
1008,817,9.46
1028,832,19.36
1007,8,3.98
1067,840,13.51
1051,8,6.0
1108,832,17.93
1096,830,12.46
1072,815,15.9
1069,830,15.21
1072,1,14.71
1056,817,7.19
1015,817,5.08
1082,815,13.89
1046,830,15.61
1098,815,16.21
998,822,15.93
1031,840,16.7
998,20,13.16
1051,830,17.25
1067,853,7.99
1087,847,15.3
1015,830,14.46
1091,822,20.62
1110,1,14.11
1011,826,17.05
1072,817,6.1
1056,8,2.29
1067,847,18.68
1065,822,19.8
1108,4,16.88
1009,840,16.23
1055,840,17.15
1069,8,2.39
1033,154,14.03
1107,847,21.49
1007,822,18.38
1101,839,36.76
1082,815,13.89
1109,4,16.45
1052,4,15.34
1079,20,6.88
1037,1,12.56
1092,822,19.54
1096,832,17.1
1104,830,12.88
1058,1,15.29
999,839,20.83
1011,20,6.05
1015,20,4.37
1031,20,5.52
1006,822,17.14
1038,840,13.48
1046,20,9.34
1000,840,15.5
1109,830,12.73
1045,847,18.63
1105,847,20.22
1045,846,5.84
1071,20,6.73
1001,844,15.84
1081,839,19.79
1101,4,15.82
1074,815,14.41
1096,842,13.42
1009,832,17.77
1010,825,13.43
1083,839,18.78
1104,846,5.63
1030,830,17.07
1093,839,35.1
1095,844,9.28
1072,815,15.9
1000,807,16.87
1037,154,13.52
1092,1,15.33
1059,822,15.42
1015,840,16.19
1091,815,16.03
1027,1,14.81
1044,1,16.8
1095,842,12.11
1011,9,31.02
1109,807,17.01
1063,839,17.25
1019,844,9.27
1004,839,16.99
997,1,12.73
1007,8,3.79
1054,844,12.76
1074,1,15.44
1095,817,6.1
1015,832,17.11
1061,1,14.12
1102,4,16.01
1102,830,11.26
1110,815,15.42
1087,4,16.04
1017,1,12.67
1052,4,15.34
1030,832,17.54
1005,815,13.49
1082,20,9.01
1036,8,3.87
1066,4,15.87
1080,847,17.61
1029,20,7.08
1072,822,17.42
1076,822,25.18
1016,825,16.24
1033,8,2.86
1045,839,17.64
1070,1,16.25
1046,825,14.19
1000,815,16.51
1060,839,17.59
1094,1,16.24
1073,844,10.81
1046,839,19.29
1005,20,5.39
1056,20,4.1
1018,825,17.61
1027,842,12.52
1088,839,19.68
1020,815,13.67
1035,832,21.25
1101,832,17.76
1093,817,6.09
1070,832,17.51
1093,840,12.86
1038,844,15.72
1098,807,17.71
998,4,17.32
1063,830,14.88
1079,840,15.51
1016,815,13.22
1075,817,5.37
1099,825,16.86
1078,832,15.29
1078,4,16.35
1012,20,5.5
1061,841,25.88
1014,1,13.16
1064,20,6.85
1087,839,18.69
1010,8,2.44
1046,20,9.34
1082,852,16.26
1073,822,17.89
1045,839,17.64
1043,847,19.05
1013,9,31.02
998,832,20.79
1105,825,16.53
1046,839,19.29
1036,8,2.3
1008,844,10.25
1065,4,14.44
1027,822,18.71
1084,20,6.81
1067,849,2.12
1023,20,6.8
998,838,5.47
1077,847,21.8
1039,846,5.86
1000,20,4.71
1033,815,14.72
1027,154,12.93
1084,830,12.69
1030,826,16.0
1020,807,16.78
1075,830,11.17
1057,4,17.69
1010,8,4.56
1009,4,16.64
1095,1,16.25
1107,4,16.42
1075,832,15.61
1008,4,16.04
1016,807,16.62
1109,847,19.37
1093,817,6.09
1020,841,26.64
1002,20,14.95
1038,822,17.35
1029,20,7.08
1072,817,6.1
1067,4,16.51
1057,817,5.63
1009,822,17.12
1084,20,6.81
1095,854,16.63
1072,20,2.36
1034,832,16.53
1086,4,13.73
1102,815,15.48
1016,822,16.44
998,20,8.05
1004,817,3.79
1008,839,20.24
1088,822,19.94
1093,842,12.53
1027,846,6.6
1006,4,16.11
1080,817,5.52
1039,815,15.19
1079,842,12.91
1026,1,15.63
1011,1,13.16
1022,840,15.78
1004,807,16.36
1080,1,16.14
1072,1,14.71
1060,4,16.53
1059,1,14.72
1071,844,9.52
1039,815,15.19
1021,842,10.7
1071,8,4.54
1095,846,6.74
1070,839,20.93
1067,8,3.16
1025,1,14.36
1108,4,16.88
1008,817,5.6
1061,815,13.39
1029,826,14.99
1001,1,14.8
1073,817,7.79
1016,832,21.57
1003,832,18.81
1030,844,9.34
1076,822,25.18
1015,830,14.46
1021,844,8.67
1018,840,16.09
1061,815,13.39
1061,840,13.49
1076,1,15.03
1045,8,2.93
1031,1,15.29
1104,842,10.28
1076,4,16.54
1022,154,12.44
1080,830,12.11
1027,847,19.02
1038,817,4.05
1091,20,5.98
1107,807,17.01
1018,830,13.8
1058,844,13.79
1073,8,2.93
1036,154,13.67
1085,830,11.32
1022,844,9.6
1016,841,26.9
1079,844,12.48
1058,822,17.18
1007,1,15.72
1073,8,5.71
1033,848,15.91
1084,840,16.46
1054,815,17.35
1058,844,13.79
1022,1,14.84
1021,822,19.55
1030,807,15.19
1089,839,18.21
1002,1,14.67
1109,815,12.37
1043,815,13.57
1029,844,16.03
1006,20,5.69
1010,847,21.46
1074,842,11.95
1086,825,17.7
1028,842,12.33
1079,815,16.71
1084,854,17.82
1091,832,17.29
1008,839,20.24
1047,1,15.35
1032,839,18.48
1008,832,18.28
1100,844,15.51
1067,8,3.16
1054,8,2.67
1058,4,16.94
1046,8,4.3
1058,817,5.18
1011,840,15.92
1013,9,46.32
1065,847,18.98
1023,830,19.41
1008,807,16.04
1042,844,9.01
1105,4,17.03
1012,822,20.49
1094,825,17.01
1080,830,12.11
1071,852,15.11
1045,830,17.2
1105,1,15.45
1065,842,7.57
1094,815,16.92
1074,815,14.41
1055,20,6.81
1096,20,2.59
1087,839,18.69
1056,1,15.32
1003,8,3.1
1069,8,6.84
1021,825,16.5
1094,20,7.19
1003,832,18.81
1082,825,12.01
1028,807,15.85
1016,8,2.86
1052,1,13.81
1052,1,13.81
1087,848,13.72
1019,848,15.56
1104,830,12.88
1108,847,16.6
1099,1,16.25
1002,4,16.31
1021,8,3.15
1011,844,9.03
1065,842,7.57
1020,846,6.29
1019,815,14.23
1073,815,14.15
1013,826,14.42
1108,807,16.27
1008,839,20.24
1095,832,18.1
1087,848,13.72
1034,830,15.68
1107,822,22.64
1066,1,14.78
1079,817,6.5
1065,822,19.8
1019,822,16.25
1063,841,26.49
1024,815,14.23
1014,846,6.12
1029,825,12.76
1011,830,14.77
1011,807,16.99
1083,840,14.02
1088,830,13.16
1059,822,15.42
1069,1,15.79
1075,4,11.87
1094,822,20.27
1021,826,17.43
1020,846,6.29
1031,1,14.95
1041,825,14.68
1065,1,16.05
1093,20,6.07
1086,846,6.74
1071,817,5.94
1091,1,14.41
1105,839,17.18
1105,815,12.64
1047,817,4.08
1023,844,9.37
1011,807,17.67
1085,839,19.96
1056,849,2.27
1070,8,2.92
1040,8,2.2
1072,4,16.44
1061,817,5.04
1088,20,7.02
1034,822,21.63
1044,841,29.58
1001,4,16.6
1019,815,14.23
1025,8,5.55
1040,842,12.05
1079,822,16.93
1061,822,16.93
1016,1,13.4
1031,830,16.14
1024,840,12.92
1099,832,16.11
999,20,6.75
1078,855,17.91
1087,825,17.72
1017,8,3.68
1045,154,13.4
1031,832,18.39
1061,830,17.5
1008,828,4.54
1039,844,8.92
1075,807,16.24
1030,8,11.48
1063,4,11.81
1019,832,19.71
998,825,12.92
1003,842,13.24
1045,841,25.21
1007,8,6.43
1026,847,18.47
1042,8,2.18
1007,830,15.58
1062,840,16.19
1016,9,26.71
1064,815,13.92
1003,20,5.67
1037,844,14.73
1026,815,12.68
1027,154,12.93
1006,822,17.14
1100,855,15.67
1002,832,19.37
1082,817,4.76
1000,822,17.63
1077,1,21.05
1055,8,2.9
1064,4,16.9
1095,822,20.38
1005,817,3.81
1019,807,16.6
1015,830,14.46
1046,817,4.76
1092,852,14.56
1000,4,16.94
1073,830,14.99
1057,4,15.68
1025,817,5.24
1058,8,7.32
1074,822,21.22
1080,815,16.61
1001,4,16.6
1000,822,17.63
1062,815,14.13
1027,832,18.45
1016,817,5.62
1106,4,14.51
1072,1,14.71
1082,852,16.26
1071,832,16.62
1006,4,17.45
1014,815,13.12
1063,842,7.61
1055,4,16.64
1005,20,5.65
1075,846,5.06
1053,840,13.8
1024,807,14.71
1056,20,4.1
1081,830,11.65
1092,842,13.86
1022,825,16.42
1063,20,6.13
1099,844,14.7
1001,825,14.72
1081,20,4.75
1056,4,16.59
1093,815,12.99
1085,815,16.53
1056,832,16.72
1065,20,9.14
1017,8,3.68
1059,8,2.3
1094,4,11.14
1010,1,14.35
1071,822,17.38
1059,8,2.3
1014,817,7.13
1081,822,22.38
1080,822,21.88
1004,1,14.15
1032,830,14.99
1030,846,6.82
998,828,6.89
1020,8,3.03
1003,1,14.42
1030,825,16.23
1038,8,4.77
1091,830,11.89
1058,846,7.67
1012,844,8.64
1104,856,18.02
1065,847,18.98
1099,807,15.77
1002,830,16.86
1055,817,4.17
1030,840,16.23
1088,1,16.26
1107,846,6.66
1013,9,27.52
1035,1,15.0
1105,855,16.5
1063,822,21.98
1107,855,17.1
1101,832,17.76
1096,817,5.7
1012,1,14.37
1080,20,5.57
1001,807,17.71
1074,1,16.69
1067,4,12.96
1041,847,23.41
1004,8,6.61
997,4,17.34
1033,815,14.72
1064,839,16.9
1003,828,6.98
1042,1,14.19
1067,815,15.46
1015,807,16.23
1089,1,17.16
1051,4,12.51
1011,815,12.84
1102,815,15.48
1104,847,18.16
1054,832,18.29
1078,847,21.37
1100,815,15.9
1079,20,6.88
1109,807,17.01
1052,8,2.22
1067,815,15.46
1086,847,16.58
1078,815,17.19
1030,822,20.16
1094,848,17.15
1106,839,17.41
1001,8,2.79
1008,20,7.05
1027,8,3.02
1091,847,44.37
1061,830,17.5
1109,815,12.37
1087,844,14.84
1100,1,16.29
1005,815,13.49
1110,852,16.89
1016,807,16.62
1052,20,7.25
1081,840,15.81
1044,8,8.53
1087,20,6.07
1064,817,4.87
1072,815,15.9
1073,815,14.15
1043,840,14.12
1001,8,2.79
1064,847,19.94
1065,4,15.8
1061,1,14.12
1051,817,8.3
1057,840,15.97
1036,841,27.51
1010,8,2.44
1017,840,15.04
1087,825,17.72
1057,842,4.18
1070,8,5.7
1010,8,2.44
1022,840,15.78
1062,832,17.81
1057,842,4.18
1079,1,13.08
1005,815,13.49
1017,817,5.01
1009,8,3.48
1110,4,14.81
1005,20,5.39
1062,844,14.49
1006,839,17.35
1032,8,7.73
1014,846,6.12
1006,1,15.08
1010,826,17.42
1065,840,13.84
1094,817,5.27
1081,4,16.96
1070,817,7.64
1083,832,14.61
1099,839,16.74
1052,8,2.22
1008,828,4.54
1041,822,20.2
1014,8,7.13
1088,825,13.99
1078,20,6.86
1084,1,16.51
1080,1,21.19
1108,832,17.93
1028,825,16.98
1000,807,15.97
1000,817,4.37
1074,840,13.99
1013,822,17.39
1001,1,14.8
1079,20,6.88
1081,815,16.12
1105,4,17.03
1004,822,16.43
1100,832,18.67
1044,817,4.98
1030,844,9.34
1070,8,2.92
1108,832,17.93
1046,826,12.95
1036,154,13.67
1008,830,17.76
1018,841,30.6
1092,20,2.99
1008,825,13.94
1008,840,16.13
1006,4,15.77
1006,830,18.05
1038,815,12.89
1060,4,16.87
1106,825,17.07
1067,854,16.57
1065,832,17.7
1044,815,16.44
1075,825,15.77
1110,847,16.48
1029,815,14.69
1025,807,14.26
1109,817,5.18
1066,1,14.78
1039,847,20.45
1013,825,18.42
1030,841,24.83
1080,20,5.57
1106,847,18.25
1066,840,12.6
1039,826,15.37
998,8,4.48
1092,817,6.04
1022,830,15.92
1084,830,12.69
1031,844,11.01
1022,9,27.29
1093,847,17.78
1010,848,17.91
1073,847,19.95
1084,20,6.81
1070,4,16.94
1094,815,16.92
1009,842,13.77
1058,844,13.79
1044,8,2.76
1079,20,2.05
1004,839,16.99
1072,815,15.9
1059,832,17.22
1056,846,5.96
1033,844,14.33
1000,840,15.5
1088,840,13.07
1046,840,13.78
1028,832,19.36
1051,846,7.27
1024,1,15.65
1059,8,2.3
1085,852,16.32
1078,20,6.86
1021,848,17.42
1076,1,16.41
1036,825,17.31
1022,1,14.84
1086,20,5.63
1106,815,13.71
1084,822,42.33
1032,1,13.64
1042,815,15.83
1023,822,16.43
1047,839,18.57
1091,839,18.04
1000,4,17.16
1027,154,12.93
1100,847,20.94
1071,1,23.45
1021,20,4.64
1014,817,7.13
1087,4,16.04
1038,815,12.89
1012,817,3.9
1056,830,13.34
1084,1,18.97
1020,840,13.88
1057,854,20.78
1057,840,15.97
1015,20,4.37
1051,817,8.3
1086,842,5.02
1026,817,5.6
1000,8,5.99
1001,840,15.0
1058,817,5.18
1011,817,5.19
1087,848,13.72
1004,822,16.43
1003,807,15.33
1073,842,8.5
1023,826,17.31
1105,807,16.93
1064,849,3.5
1038,842,9.41
1083,1,13.8
997,844,16.0
1011,822,20.77
1005,817,6.02
1109,817,5.18
1101,852,15.69
1041,849,2.07
1059,1,14.72
1105,847,20.22
1023,1,15.01
1047,20,7.0
1061,817,5.04
1016,832,21.57
1087,815,15.62
1072,832,17.54
1013,8,3.68
1109,4,16.45
1006,825,16.76
1058,849,2.08
1025,20,8.13
1012,822,20.49
1026,817,5.6
1018,8,2.25
1094,848,17.15
1040,817,4.8
1039,841,28.95
1106,830,13.03
1083,855,17.22
1035,817,4.99
1073,840,15.82
1052,846,5.16
1004,154,17.09
1087,817,5.06
1087,847,15.3
1082,815,13.89
1026,822,14.55
1024,826,14.36
1100,847,20.94
1067,20,14.76
1015,1,13.31
1075,4,11.87
1036,847,20.21
999,828,5.96
1010,9,33.59
1086,817,4.93
1028,20,7.17
1019,847,19.8
1064,849,3.5
1100,1,16.29
998,817,4.61
1044,817,4.98
1059,832,17.22
1085,815,16.53
1010,826,17.42
1053,4,16.83
1025,825,13.84
1021,817,5.35
1104,807,17.26
1041,822,20.2
1036,830,15.56
1003,807,16.05
1013,8,3.68
999,8,4.52
1054,844,12.76
1093,815,12.99
1034,1,13.11
1020,825,14.26
1040,1,14.87
1026,842,11.84
1031,1,15.29
1085,825,16.54
